slug,name,country,region,piste_km,apres_score,crowd_score,infra_score,hut_score,park_score,beginner_score,advanced_score,lat,lon,image_url,openskimap_url,skimap_url,piste_map_url,official_url,skipass_url,piste_km_total,piste_km_easy,piste_km_intermediate,piste_km_advanced,runs_count_total,lifts_count_total,elevation_min_m,elevation_max_m,vertical_m,wikipedia_url,notes,source,last_checked
brigels-waltensburg-andiast-brigels-waltenburg-andiast-breil-vuorz-andiast,"Brigels-Waltensburg-Andiast, Brigels-Waltenburg-Andiast, Breil-Vuorz-Andiast",Switzerland,Graubunden,30.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.79025920189101,9.07680049729682,,https://openskimap.org/?obj=2826e74d5f33a0bd943b7353dcda7e1419c36ace,https://skimap.org/skiareas/view/1018,https://skimap.org/skiareas/view/1018,https://www.brigels-bergbahnen.ch,,30.9,6.5,20.7,3.8,46,12,1102.1,2412.3,1310.2,,,openskistats.org + api.openskimap.org,2026-01-28
brixen-plose-plose-di-bressanone-brixen-plose-plose-di-bressanone,"Brixen Plose - Plose di Bressanone, Brixen Plose, Plose di Bressanone",Italy,Bolzano/Bozen,22.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.68741096590909,11.708786206818187,,https://openskimap.org/?obj=d4f1bfc5d309ed6749a9be5e82ae90a32574f634,https://skimap.org/skiareas/view/3151,https://skimap.org/skiareas/view/3151,https://www.plose.org/,,22.5,12.2,4.6,5.7,39,8,1038.2,2502.3,1464.9,,,openskistats.org + api.openskimap.org,2026-01-28
bruncu-spina,Bruncu Spina,Italy,Nuoro,3.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.01884383853516,9.303120040893646,,https://openskimap.org/?obj=df85e970386abb7d4c01452350bf2fd892900ec2,https://skimap.org/skiareas/view/3963,https://skimap.org/skiareas/view/3963,https://www.bruncuspina.com/,,3.4,0.4,1.8,1.2,6,2,1560.9,1822.1,263.7,,,openskistats.org + api.openskimap.org,2026-01-28
brunnalm-st-jakob,Brunnalm / St. Jakob,Austria,Tyrol,22.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.89775465,12.361437375000003,,https://openskimap.org/?obj=5bd0b3ffabae93d4ba6218b85f65af3d1acdf242,https://skimap.org/skiareas/view/637,https://skimap.org/skiareas/view/637,https://www.stjakob-ski.at/,,22.2,6.4,10.5,5.3,40,7,1386.6,2682.1,1295.5,,,openskistats.org + api.openskimap.org,2026-01-28
brunni-haggenegg,Brunni-Haggenegg,Switzerland,Schwyz,8.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.04790575903614,8.696629009638551,,https://openskimap.org/?obj=e2c5381ad2ac12e1225e345bf583a7817c846649,https://skimap.org/skiareas/view/1004,https://skimap.org/skiareas/view/1004,https://www.mythenregion.ch,,8.6,4.1,4.6,,11,1,1239.1,1499.7,409.9,,,openskistats.org + api.openskimap.org,2026-01-28
brunni-holzegg-rotenflue,Brunni-Holzegg-Rotenflue,Switzerland,Schwyz,13,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.031900908602154,8.702312889247311,,https://openskimap.org/?obj=dbe163d62708ebfff35821bea576a5e99dccfc6a,https://skimap.org/skiareas/view/1004,https://skimap.org/skiareas/view/1004,https://www.mythenregion.ch,,13,7.7,5,0.2,20,7,1051.7,1565.1,513.4,,,openskistats.org + api.openskimap.org,2026-01-28
brusson,Brusson,Italy,Valle D'Aosta,9.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.76378377777778,7.759215883333336,,https://openskimap.org/?obj=ea7c9b72f2b29c49b21f677576bd908aceac5b03,https://skimap.org/skiareas/view/4199,https://skimap.org/skiareas/view/4199,https://www.visitmonterosa.com/,,9.6,2.8,6.9,,17,4,1734.4,2234.2,502.8,,,openskistats.org + api.openskimap.org,2026-01-28
brevent-flegere-chamonix,Brévent/Flégère (Chamonix),France,Haute-Savoie,42.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.94788852941177,6.8697755588235285,,https://openskimap.org/?obj=8432e3c536835ef8a690f63b62060a7993bfd964,https://skimap.org/skiareas/view/799,https://skimap.org/skiareas/view/799,https://en.chamonix.com/activities/winter/skiing-in-chamonix-mont-blanc-valley/list-of-ski-areas/domaine-skiable-brevent-flegere,,42.3,15.6,12.1,13.9,72,17,1046.6,2485.8,1458.3,,,openskistats.org + api.openskimap.org,2026-01-28
brulisau,Brülisau,Switzerland,Appenzell Innerrhoden,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.29473361640628,9.451080481250003,,https://openskimap.org/?obj=b45fcb7e4f8a2096af3a39a562140e55074046bf,https://skimap.org/skiareas/view/17913,https://skimap.org/skiareas/view/17913,https://skiliftbruelisau.ch,,2.8,,2.8,,5,1,905.1,1066.7,161.6,,,openskistats.org + api.openskimap.org,2026-01-28
bubergsgarden,Bubergsgården,Sweden,Vasterbotten County,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64.22482310698234,19.65129699707029,,https://openskimap.org/?obj=5a76a4467f93ad5ba51c1afd8c256f61492441f1,https://skimap.org/skiareas/view/14453,https://skimap.org/skiareas/view/14453,https://bubergsgarden.nu/,,2.5,1.3,0.8,0.4,5,3,190,294.9,104.9,,,openskistats.org + api.openskimap.org,2026-01-28
bublava,Bublava,Czechia,Karlovy Vary,3.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.371296140584406,12.509196662902813,,https://openskimap.org/?obj=24a1680427674c62645121551558c9605a1e98c7,https://skimap.org/skiareas/view/14152,https://skimap.org/skiareas/view/14152,,,3.3,1.4,1.4,0.4,15,8,616,801,185.7,,,openskistats.org + api.openskimap.org,2026-01-28
buchenberg,Buchenberg,Germany,Bavaria,5.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.614585878648036,10.805672073364242,,https://openskimap.org/?obj=639b348ab5173e8543f29fd552624d3736167820,https://skimap.org/skiareas/view/14490,https://skimap.org/skiareas/view/14490,https://www.buchenbergbahn.de/winter.html,,5.2,3.9,1.3,,7,1,806.4,1143.3,336.9,,,openskistats.org + api.openskimap.org,2026-01-28
buchensteinwand-pillersee,Buchensteinwand (Pillersee),Austria,Tyrol,18.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.48627438888889,12.587502183333333,,https://openskimap.org/?obj=ec1f0ead2546a3742becd52d1e9b677c58509996,https://skimap.org/skiareas/view/3116,https://skimap.org/skiareas/view/3116,https://www.bergbahn-pillersee.com/,,18.5,6.8,8.9,2.5,25,8,853.8,1451.5,597.8,,,openskistats.org + api.openskimap.org,2026-01-28
buchserberg,Buchserberg,Switzerland,Saint Gallen,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.146719035294126,9.430600192436977,,https://openskimap.org/?obj=f00a132ae5a568ccef0514ef0599b52a21bd5a0a,,,https://www.ortsgemeinde-buchs.ch/startseite/,,2,2,,,4,1,1377.3,1483.2,106.1,,,openskistats.org + api.openskimap.org,2026-01-28
budor-skitrekk,Budor skitrekk,Norway,Innlandet,3.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60.95095066923078,11.28315909230769,,https://openskimap.org/?obj=3592925f44bd2fd2302eadeefb115a534794aba4,https://skimap.org/skiareas/view/1853,https://skimap.org/skiareas/view/1853,,,3.8,3,0.8,,9,3,629.4,743.6,110.6,,,openskistats.org + api.openskimap.org,2026-01-28
buffaure-ciampac,Buffaure - Ciampac,Italy,Trento,25.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.4399076,11.748498652941176,,https://openskimap.org/?obj=a92bdf9c9959ecbfd436556e0c71a630759be88e,https://skimap.org/skiareas/view/4224,https://skimap.org/skiareas/view/4224,https://www.fassa.it/,,25.8,2.5,16.7,6.6,39,13,1332.3,2437.7,1105.4,,,openskistats.org + api.openskimap.org,2026-01-28
bugnenets-savagnieres,Bugnenets-Savagnières,Switzerland,Neuchatel,15.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.12251200887578,7.0166927103550245,,https://openskimap.org/?obj=06b6a1bf1760e0705bf964f0a5d4e410de20f279,https://skimap.org/skiareas/view/5412,https://skimap.org/skiareas/view/5412,https://www.chasseral-snow.ch/,,15.8,6.2,8.6,1.1,17,10,1079.2,1447.8,376.6,,,openskistats.org + api.openskimap.org,2026-01-28
bukovka,Bukovka,Czechia,Liberec,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.77142153142858,15.241852857142852,,https://openskimap.org/?obj=7e4a535b81f73ea03739921a097d71ce1d64a9c8,https://skimap.org/skiareas/view/14157,https://skimap.org/skiareas/view/14157,,,1,,1,,3,2,565.9,711.1,145.2,,,openskistats.org + api.openskimap.org,2026-01-28
bukovytsia,Bukovytsia,Ukraine,Lviv,1.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.26231905357248,23.448747062683182,,https://openskimap.org/?obj=801c40d002e0578282fad0415275d3438d6c0db8,https://skimap.org/skiareas/view/12923,https://skimap.org/skiareas/view/12923,https://bukovytsia.com/,,1.8,1.1,0.7,,5,4,404.3,569.1,165.1,,,openskistats.org + api.openskimap.org,2026-01-28
bumbach,Bumbach,Switzerland,Bern,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.804957446527744,7.886035338888888,,https://openskimap.org/?obj=dd96ad5d5d027fdc26aa2a86716dfbb71a813cd1,https://skimap.org/skiareas/view/5453,https://skimap.org/skiareas/view/5453,https://bumbach.jimdo.com/,,5,2.2,2.8,,5,2,916.4,1355.3,438.9,,,openskistats.org + api.openskimap.org,2026-01-28
burladingen,Burladingen,Germany,Baden-Württemberg,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.28597341136364,9.09532445227273,,https://openskimap.org/?obj=60d2fd5a759d5f3b9f6b5269b95b9e013eede8f8,,,,,1.2,1.2,,,4,1,743.1,896.9,153.8,,,openskistats.org + api.openskimap.org,2026-01-28
buron,Buron,Germany,Bavaria,5.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.60145466000001,10.4543452,,https://openskimap.org/?obj=2b0e42b79b95b1b61a2a406c5dd01013cfc61d5f,https://skimap.org/skiareas/view/2765,https://skimap.org/skiareas/view/2765,https://www.buron-skilifte.de/,,5.6,0.1,5,0.5,6,2,895.3,1433.9,538.6,,,openskistats.org + api.openskimap.org,2026-01-28
bussang-larcenaire,Bussang Larcenaire,France,Vosges,3.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.90064666666668,6.856996549999999,,https://openskimap.org/?obj=c3779da58e20c25d24bb00e1f4b93194a8503b53,https://skimap.org/skiareas/view/884,https://skimap.org/skiareas/view/884,https://www.larcenaire.fr,,3.2,2.6,0.4,0.2,13,5,826.3,945.8,119.8,,,openskistats.org + api.openskimap.org,2026-01-28
busteni,Buşteni,Romania,Prahova,1.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.41949510224304,25.52495174109937,,https://openskimap.org/?obj=c3aa2a69e29b303335fcaac4c5a2c51f20accc61,https://skimap.org/skiareas/view/1874,https://skimap.org/skiareas/view/1874,,,1.4,0.2,1.2,,5,1,982.9,1244.7,279,,,openskistats.org + api.openskimap.org,2026-01-28
bydalsfjallen,Bydalsfjällen,Sweden,Jamtland,44.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,63.09710070434784,13.781537560869564,,https://openskimap.org/?obj=3c2a7663653e63146f84189032037e795ec129f9,https://skimap.org/skiareas/view/2003,https://skimap.org/skiareas/view/2003,,,44.1,19.8,21.2,3.1,42,13,583,1000,414,,,openskistats.org + api.openskimap.org,2026-01-28
bankut-siklub,Bánkút síklub,Hungary,Borsod-Abauj Zemplen,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.09787,20.48168999999999,,https://openskimap.org/?obj=4a75031d1b4e661ed90678675ee9a6a22f85c30a,https://skimap.org/skiareas/view/2609,https://skimap.org/skiareas/view/2609,https://www.bankut.hu/,,3,1.5,0.5,1,6,6,760.7,936.4,175.7,,,openskistats.org + api.openskimap.org,2026-01-28
baretswil,Bäretswil,Switzerland,Zurich,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.3393699137931,8.864145294827589,,https://openskimap.org/?obj=ad5b7063f90361b1534cdf529f2a3617027ac546,,,https://www.skiliftbaeretswil.ch,,1.2,0.8,0.4,,5,3,712,841.8,129.8,,,openskistats.org + api.openskimap.org,2026-01-28
bila-bila,"Bílá, Bila",Czechia,Moravian-Silesian,4.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.440150996992486,18.45903340676691,,https://openskimap.org/?obj=733df26cdcde200d9d4d7be2b3642dc49885acfc,https://skimap.org/skiareas/view/14144,https://skimap.org/skiareas/view/14144,https://www.skibila.cz/,,4.8,2.1,2.2,,10,4,535.8,766.8,235.3,,,openskistats.org + api.openskimap.org,2026-01-28
bodefeld-hunau,Bödefeld - Hunau,Germany,North Rhine-Westphalia,3.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51.22343262546933,8.388594055175872,,https://openskimap.org/?obj=533c4c630923e5b1cd6fa64322aa3f50adb38258,https://skimap.org/skiareas/view/13553,https://skimap.org/skiareas/view/13553,https://www.hunaulift.de/,,3.7,0.6,3.1,,14,4,606.7,798.9,192.2,,,openskistats.org + api.openskimap.org,2026-01-28
bodele,Bödele,Austria,Vorarlberg,21.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.4109486342857,9.81967783714286,,https://openskimap.org/?obj=ad2faceffa44fe6c1a3149d02c89759a7145af52,https://skimap.org/skiareas/view/2697,https://skimap.org/skiareas/view/2697,https://www.boedele.info/,,21.2,10.6,9.8,0.8,53,12,813.6,1438.6,740.4,,,openskistats.org + api.openskimap.org,2026-01-28
bottingen,Böttingen,Germany,Baden-Württemberg,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.09750240000002,8.809133665625003,,https://openskimap.org/?obj=e2e35941c6ca862754a7f738232b2b6d9e4a0d70,https://skimap.org/skiareas/view/14330,https://skimap.org/skiareas/view/14330,https://www.skilift-boettingen.de/,,1.1,0.4,0.3,0.3,3,1,900,963.7,64.2,,,openskistats.org + api.openskimap.org,2026-01-28
b-rgefjellsenteret,Børgefjellsenteret,Norway,Trøndelag,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64.89047218767126,13.520680917123286,,https://openskimap.org/?obj=5ba24a5c50ff6bc13ed41e9dfd8ddd01536feb18,https://skimap.org/skiareas/view/15884,https://skimap.org/skiareas/view/15884,https://www.facebook.com/Borgefjellsenteret/?ref=page_internal,,2.5,,,,5,2,461.2,579.8,119.8,,,openskistats.org + api.openskimap.org,2026-01-28
bundalift-davos,Bündalift – Davos,Switzerland,Graubunden,1.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.8066519923077,9.84783266153846,,https://openskimap.org/?obj=7751f7082c55243eebfbd5f45ce085133d1421a1,,,https://www.ssd.ch/infos/skigebiet-davos-klosters/,,1.6,1.3,0.3,,5,1,1556,1695.9,140.1,,,openskistats.org + api.openskimap.org,2026-01-28
burchen-torbel,Bürchen - Törbel,Switzerland,Valais,18.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.25432947135924,7.824148924514561,,https://openskimap.org/?obj=e876d1a921e6e04fed57331a03f9f5298a20e069,,,,,18.2,7.2,6.5,4.5,36,8,1508,2508.3,1000.3,,,openskistats.org + api.openskimap.org,2026-01-28
cisowa-stacja-narciarska,CISOWA - stacja narciarska,Poland,Silesian Voivodeship,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.45244784,19.726397199999997,,https://openskimap.org/?obj=023a629b9704fa1d9c9c6718b1454f704a70112f,https://skimap.org/skiareas/view/12532,https://skimap.org/skiareas/view/12532,http://www.cisowa.pl/,,0.8,0.5,0.3,,4,2,347.6,419.8,72.7,,,openskistats.org + api.openskimap.org,2026-01-28
cos-szczyrk,COS Szczyrk,Poland,Silesian Voivodeship,5.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.70139506216218,19.0179975972973,,https://openskimap.org/?obj=b94ad20b9b22058153946261260ac41106149f02,https://skimap.org/skiareas/view/14622,https://skimap.org/skiareas/view/14622,https://skrzyczne.cos.pl/,,5.8,2.4,3.2,0.2,7,6,571.3,1244.4,673.1,,,openskistats.org + api.openskimap.org,2026-01-28
caldirola,Caldirola,Italy,Alessandria,4.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.71740394898992,9.145358406565654,,https://openskimap.org/?obj=70a53f98c72e7076084008d5099fad2743b711ef,https://skimap.org/skiareas/view/5115,https://skimap.org/skiareas/view/5115,,,4.3,3.5,0.8,,5,1,1090.5,1437.5,351.2,,,openskistats.org + api.openskimap.org,2026-01-28
camigliatello-silano,Camigliatello Silano,Italy,Cosenza,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.32194481818181,16.423585081818178,,https://openskimap.org/?obj=35ffcfdd1d821c4a009d32cb5ad10ab4938926a5,https://skimap.org/skiareas/view/4477,https://skimap.org/skiareas/view/4477,https://www.camigliatellosilano.it/,,4,2.3,1.7,,10,1,1368.2,1757.3,396.2,,,openskistats.org + api.openskimap.org,2026-01-28
campiglio-dolomiti-di-brenta,Campiglio Dolomiti di Brenta,Italy,Trento,58.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.23657645714286,10.836468948571435,,https://openskimap.org/?obj=7f3dde2cf70f25d4f6dab9271332f2942bbf5543,https://skimap.org/skiareas/view/2073,https://skimap.org/skiareas/view/2073,https://www.funiviecampiglio.it/,,58.3,28.3,22,7.3,91,23,1507.5,2506.7,1002.9,,,openskistats.org + api.openskimap.org,2026-01-28
campitello-matese,Campitello Matese,Italy,Campobasso,11.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41.462421641237746,14.39227523803709,,https://openskimap.org/?obj=1f6ff0ed562f28021d4c8c4cc29866085701d948,https://skimap.org/skiareas/view/2059,https://skimap.org/skiareas/view/2059,https://matese.ski/,,11.9,1.5,9.1,1.3,16,7,1417.1,1823.6,406.5,,,openskistats.org + api.openskimap.org,2026-01-28
campo-blenio,Campo (Blenio),Switzerland,Ticino,2.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.56053173150685,8.932112324657536,,https://openskimap.org/?obj=7e2ace7b0273273421506891b4fd4b93ea07873a,https://skimap.org/skiareas/view/13875,https://skimap.org/skiareas/view/13875,https://campoblenio.ch/,,2.6,1.6,1,,4,4,1204.6,1578.2,373.6,,,openskistats.org + api.openskimap.org,2026-01-28
campo-felice,Campo Felice,Italy,L'Aquila,24.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.20545213876873,13.463525931031624,,https://openskimap.org/?obj=6188b040922df2ed99ef3762659adf5cb67149b0,,,,,24.5,6.8,9.2,8.4,41,16,1419.1,2053.2,636.6,,,openskistats.org + api.openskimap.org,2026-01-28
campo-imperatore,Campo Imperatore,Italy,L'Aquila,7.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.43920713931321,13.569408965866398,,https://openskimap.org/?obj=435206d41d6387b706fc4fc01004b467251d9280,https://skimap.org/skiareas/view/4275,https://skimap.org/skiareas/view/4275,https://www.ilgransasso.it/,,7.7,3.4,4.4,,9,3,1891.7,2189.7,298,,,openskistats.org + api.openskimap.org,2026-01-28
campo-staffi,Campo Staffi,Italy,Frosinone,8.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41.92182020960455,13.333491228813555,,https://openskimap.org/?obj=1c9045167c78ce354ce5c7ef2ab0aa77c66a1414,https://skimap.org/skiareas/view/4487,https://skimap.org/skiareas/view/4487,http://www.campostaffi.it/,,8.5,3.5,2.8,2.1,15,4,1690.6,1932.9,253.5,,,openskistats.org + api.openskimap.org,2026-01-28
campo-stella,Campo Stella,Italy,Rieti,9.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.50358699898652,12.98116364898648,,https://openskimap.org/?obj=47cafb198f8c0eb2ecadffa7b69008e3cbfe3831,https://skimap.org/skiareas/view/4492,https://skimap.org/skiareas/view/4492,http://www.leonessano.it/,,9.5,7.4,0.8,1.3,12,2,1168,1718.6,551.4,,,openskistats.org + api.openskimap.org,2026-01-28
campo-di-giove,Campo di Giove,Italy,Chieti,5.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.00034289393941,14.088999648484851,,https://openskimap.org/?obj=cef84ea27d3def8d71f90b88fb1ac5f9497cf394,https://skimap.org/skiareas/view/4460,https://skimap.org/skiareas/view/4460,https://maiellaparkexperience.com/,,5.1,2.4,1.2,1.5,5,5,1158.1,1777,626.2,,,openskistats.org + api.openskimap.org,2026-01-28
campocatino,Campocatino,Italy,Frosinone,8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41.83489055837841,13.339264891351347,,https://openskimap.org/?obj=8643c6c04d831ae19beaaa9c74e671e4f3466185,https://skimap.org/skiareas/view/4485,https://skimap.org/skiareas/view/4485,https://www.campocatino.eu/,,8,1.3,3.7,2.9,13,5,1615.5,1939.6,332.2,,,openskistats.org + api.openskimap.org,2026-01-28
camurac,Camurac,France,Aude,5.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.77410172121211,1.9237555674242421,,https://openskimap.org/?obj=dc8e2187c1e7377900c01a0d66634f8d8226477f,https://skimap.org/skiareas/view/854,https://skimap.org/skiareas/view/854,https://www.ski-camurac.com/,,5.9,3.1,1.2,1.6,12,7,1513.8,1776.1,262.3,,,openskistats.org + api.openskimap.org,2026-01-28
canaro,Canaro,Andorra,,27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.579145365,1.6605468700000003,,https://openskimap.org/?obj=34c3dc543a71495ffe5c7267a898311a3b49014e,https://skimap.org/skiareas/view/1808,https://skimap.org/skiareas/view/1808,https://www.grandvalira.com/,,27,19.2,5,0.6,96,24,1715.6,2500.2,844.3,,,openskistats.org + api.openskimap.org,2026-01-28
candanchu,Candanchu,Spain,Huesca,33.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.778670245772865,-0.542442804557463,,https://openskimap.org/?obj=304d72fa57c50cd759b4ebeff3e48dbee4789b17,https://skimap.org/skiareas/view/1978,https://skimap.org/skiareas/view/1978,https://www.candanchu.com/,,33.2,11.1,11.1,11,61,24,1516.2,2240,724.3,,,openskistats.org + api.openskimap.org,2026-01-28
careggine,Careggine,Italy,Lucca,1.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.0948189173913,10.314711789130437,,https://openskimap.org/?obj=9a0a6d70d6bf06e467be4c6ca741e7c36e18efa9,https://skimap.org/skiareas/view/5119,https://skimap.org/skiareas/view/5119,https://www.genzianella.net/wp/portfolio-items/sci-snowboard/,,1.6,1.6,,,4,2,1102,1208.3,107.4,,,openskistats.org + api.openskimap.org,2026-01-28
carezza,Carezza,Italy,Bolzano/Bozen,27.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.42587181084338,11.585812420481929,,https://openskimap.org/?obj=7ed532f09ad353d121841f56c60990bde6d70741,https://skimap.org/skiareas/view/4239,https://skimap.org/skiareas/view/4239,https://carezza.it/,,27.3,16.9,8,2.5,62,15,1182.6,2321.6,1142,,,openskistats.org + api.openskimap.org,2026-01-28
cari,Cari,Switzerland,Ticino,11.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.50122450750248,8.821507019527246,,https://openskimap.org/?obj=e118091f23fd306fba3b2188da3ac7c14874efe5,https://skimap.org/skiareas/view/3705,https://skimap.org/skiareas/view/3705,http://www.cari.ch/,,11.1,6.1,2.4,2.7,24,4,1651.2,2279.6,658.8,,,openskistats.org + api.openskimap.org,2026-01-28
casa-baraj,Casa Baraj,Romania,Caras-Severin,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.21469436875,22.031069325,,https://openskimap.org/?obj=f390f90aadbc3c1301ee6429d8786ec7a1f885a7,,,,,1.1,0.6,0.3,0.2,3,2,592.6,706.9,114.3,,,openskistats.org + api.openskimap.org,2026-01-28
casone-di-profecchia,Casone di Profecchia,Italy,Lucca,1.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.21051465104515,10.445955657959075,,https://openskimap.org/?obj=0c14599b9ddbea1ea94b5dd00d5f3400a262d972,https://skimap.org/skiareas/view/5118,https://skimap.org/skiareas/view/5118,,,1.6,1.2,0.4,,4,3,1324.9,1410,104.8,,,openskistats.org + api.openskimap.org,2026-01-28
cauterets-cirque-du-lys,Cauterets Cirque du Lys,France,Hautes-Pyrénées,25.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.882628926789586,-0.16348219696312377,,https://openskimap.org/?obj=8a9e6fcb235049131ba0691e922882db19db12c0,https://skimap.org/skiareas/view/855,https://skimap.org/skiareas/view/855,https://www.cauterets.com/,,25.4,13.4,6.7,1.8,70,9,1725.1,2419.6,697,,,openskistats.org + api.openskimap.org,2026-01-28
cauterets-pont-d-espagne,Cauterets Pont d'Espagne,France,Hautes-Pyrénées,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.847269959508104,-0.1594506062637538,,https://openskimap.org/?obj=f9a7b501ed966ed140fc2b5290e472c0a825d9be,,,,,2.8,2,0.9,,4,4,1506.8,1745.4,239.1,,,openskistats.org + api.openskimap.org,2026-01-28
centrum-szkolen-narciarskich-nosal,Centrum Szkoleń Narciarskich NOSAL,Poland,Lesser Poland Voivodeship,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.280817272881364,19.986801433898297,,https://openskimap.org/?obj=89c5b4cf32b839b2184e56bd7630fd82eefedf37,https://skimap.org/skiareas/view/12607,https://skimap.org/skiareas/view/12607,https://nosal.pl/,,1.2,0.9,,,5,5,917.3,955.3,38,,,openskistats.org + api.openskimap.org,2026-01-28
cerkno,Cerkno,Slovenia,Gorizia,9.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.16642990032363,14.057428706472484,,https://openskimap.org/?obj=ff2da4e8c1dbf2fab47a88e780a431d7f6965108,https://skimap.org/skiareas/view/1963,https://skimap.org/skiareas/view/1963,https://www.cerkno-resort.si/,,9.7,5,3.7,1,21,7,945.7,1289.8,345.1,,,openskistats.org + api.openskimap.org,2026-01-28
cerler,Cerler,Spain,Huesca,61.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.55988566608089,0.5566345055799646,,https://openskimap.org/?obj=1b306639a276ae1103bb8f7f682db30d717d65be,https://skimap.org/skiareas/view/1979,https://skimap.org/skiareas/view/1979,https://www.cerler.com/,,61.3,28.4,23.1,9.8,83,18,1502.9,2618.7,1115.8,,,openskistats.org + api.openskimap.org,2026-01-28
chabanon,Chabanon,France,Alpes-de-Haute-Provence,26.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.34190659338521,6.291452197146564,,https://openskimap.org/?obj=22c54e1e92de27ad2b47090f9b33564d0cbe8edc,https://skimap.org/skiareas/view/662,https://skimap.org/skiareas/view/662,https://www.seynelesalpes.fr/,,26.3,15.9,8.9,1.5,43,12,1534,2027.7,502,,,openskistats.org + api.openskimap.org,2026-01-28
chaillol-chalhol,"Chaillol, Chalhòl",France,Hautes-Alpes,11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.68968609696971,6.161727007575755,,https://openskimap.org/?obj=5fa47ccbd1d702e3a8c21ef47b92d9fa38d46e0e,https://skimap.org/skiareas/view/675,https://skimap.org/skiareas/view/675,https://www.champsaur-valgaudemar.com/decouvrir/les-stations/chaillol/,,11,6.5,4.5,,23,9,1456.5,1929.1,475.3,,,openskistats.org + api.openskimap.org,2026-01-28
